Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,SAS,NBA,SF,26,2,286,3.9,10.2,0.383,2.3,5.8,0.391,1.6,4.4,0.371,1.8,2.3,0.778,0.3,2.6,2.9,2.3,0.4,0.8,1.6,3,11.8
2011-12,22,SAS,NBA,SG,51,2,603,3.9,10.4,0.379,1.1,4.1,0.279,2.8,6.3,0.443,2.3,3.1,0.75,1,3.8,4.7,2.4,0.5,0.1,1.8,2.1,11.3
2012-13,23,TOT,NBA,SG-SF,39,2,401,4.7,11.3,0.413,1.9,5.4,0.35,2.8,5.9,0.47,2.2,2.5,0.857,1.6,4.8,6.5,3.8,1.3,0.4,2.2,2.2,13.4
2012-13,23,SAS,NBA,SF,10,0,94,4.2,9.6,0.44,1.9,4.2,0.455,2.3,5.4,0.429,2.7,3.4,0.778,1.1,4.2,5.4,3.4,1.1,0.8,2.7,2.7,13
2012-13,23,HOU,NBA,SG,29,2,307,4.8,11.8,0.406,1.9,5.7,0.327,2.9,6.1,0.481,2,2.2,0.895,1.8,5,6.8,3.9,1.4,0.4,2.1,2.1,13.5
2013-14,24,PHI,NBA,SG,80,62,2309,4.8,11.2,0.431,1.8,5.5,0.328,3,5.7,0.53,1.2,1.7,0.726,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6
2015-16,26,SAC,NBA,SG,51,15,721,3.3,8.9,0.376,1.1,4.3,0.267,2.2,4.6,0.478,1.1,1.4,0.759,0.6,3.6,4.3,2,1,0.7,2.1,2.7,8.9
Career,NA,,NBA,,247,83,4320,4.4,10.6,0.411,1.6,5.1,0.321,2.7,5.5,0.495,1.5,1.9,0.755,0.9,3.8,4.7,2.4,1,0.5,1.8,2.4,11.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,87,4,983,4,10.3,0.386,1.5,4.6,0.336,2.4,5.7,0.426,2.2,2.9,0.759,0.8,3.5,4.2,2.5,0.5,0.4,1.8,2.4,11.6
1 season,NA,PHI,NBA,,80,62,2309,4.8,11.2,0.431,1.8,5.5,0.328,3,5.7,0.53,1.2,1.7,0.726,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6
1 season,NA,SAC,NBA,,51,15,721,3.3,8.9,0.376,1.1,4.3,0.267,2.2,4.6,0.478,1.1,1.4,0.759,0.6,3.6,4.3,2,1,0.7,2.1,2.7,8.9
1 season,NA,HOU,NBA,,29,2,307,4.8,11.8,0.406,1.9,5.7,0.327,2.9,6.1,0.481,2,2.2,0.895,1.8,5,6.8,3.9,1.4,0.4,2.1,2.1,13.5
