Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,23,DET,NBA,PF,31,271,12.3,0.393,0.23,NA,NA,NA,NA,NA,-0.2,0.3,0.1,0.017
1959-60,24,TOT,NBA,SF,57,715,10.5,0.41,0.231,NA,NA,NA,NA,NA,-0.3,0.7,0.4,0.026
1959-60,24,DET,NBA,,7,116,11.2,0.373,0.167,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.034
1959-60,24,SYR,NBA,SF,50,599,10.4,0.419,0.248,NA,NA,NA,NA,NA,-0.1,0.6,0.5,0.038
1960-61,25,SYR,NBA,SF,75,1642,11.4,0.487,0.188,NA,NA,NA,NA,NA,1.7,1.6,3.3,0.096
1961-62,26,TOT,NBA,SF,67,1861,11.3,0.439,0.242,NA,NA,NA,NA,NA,-0.1,0.9,0.7,0.019
1961-62,26,CHP,NBA,SF,15,498,9.4,0.424,0.272,NA,NA,NA,NA,NA,-0.2,0.2,0,0
1961-62,26,STL,NBA,SF,52,1363,12.1,0.446,0.229,NA,NA,NA,NA,NA,0.1,0.6,0.7,0.026
1962-63,27,TOT,NBA,SF,61,1203,10.7,0.483,0.253,NA,NA,NA,NA,NA,0.7,0.9,1.6,0.066
1962-63,27,STL,NBA,SF,42,662,12.2,0.523,0.292,NA,NA,NA,NA,NA,1,0.8,1.8,0.127
1962-63,27,CHZ,NBA,SF,19,541,9,0.429,0.201,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.01
1963-64,28,BAL,NBA,SF,71,1125,7.7,0.421,0.145,NA,NA,NA,NA,NA,-0.4,0.8,0.3,0.014
Career,NA,,NBA,,362,6817,10.6,0.449,0.217,NA,NA,NA,NA,NA,1.3,5.2,6.5,0.046
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,125,2241,11.1,0.467,0.205,NA,NA,NA,NA,NA,1.6,2.2,3.8,0.081
3 seasons,NA,"CHP,CHZ,BAL",NBA,,105,2164,8.4,0.424,0.2,NA,NA,NA,NA,NA,-0.9,1.1,0.2,0.005
2 seasons,NA,STL,NBA,,94,2025,12.1,0.468,0.247,NA,NA,NA,NA,NA,1.1,1.4,2.5,0.059
2 seasons,NA,DET,NBA,,38,387,11.9,0.386,0.21,NA,NA,NA,NA,NA,-0.4,0.5,0,0.001
