,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1973-74,18,UNC,28,,10,20,,,12,15,,12,,,,,,32,.500,,.800,,1.1,0.4,
1974-75,19,UNC,31,,30,66,,,33,49,,30,,,,,,93,.455,,.673,,3.0,1.0,
1975-76,20,UNC,29,,86,193,,,30,42,,54,,,,,,202,.446,,.714,,7.0,1.9,
1976-77,21,UNC,33,,125,242,,,71,87,,73,,,,,,321,.517,,.816,,9.7,2.2,
Career,,,121,,251,521,,,146,193,,169,,,,,,648,.482,,.756,,5.4,1.4,
