,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,22,WAS,NBA,SG,70,695,,3%,94%,4%,,-13.8,-16.0,18,18,37,1,13,1,94,2,10
2008-09,23,WAS,NBA,SF,79,2072,,7%,84%,8%,,-8.5,-0.6,55,18,84,10,48,6,433,9,35
2009-10,24,TOT,NBA,SF,51,307,,12%,76%,12%,,-16.8,-12.2,10,5,20,1,4,0,23,1,8
2009-10,24,WAS,NBA,SF,41,240,,,87%,13%,,-14.4,-9.5,4,4,18,1,3,0,17,1,6
2009-10,24,SAC,NBA,SF,10,67,,55%,39%,6%,,-25.2,-20.9,6,1,2,0,1,0,6,0,2
2010-11,25,CHA,NBA,SF,52,760,,3%,65%,31%,2%,-4.9,-0.5,13,5,51,7,19,3,90,5,21
2011-12,26,GSW,NBA,PF,64,1127,,2%,13%,75%,11%,-4.7,-1.6,29,19,58,5,21,2,263,4,15
2012-13,27,TOT,NBA,SF,26,387,,2%,93%,5%,,-11.7,-11.6,7,3,16,1,5,1,45,0,6
2012-13,27,TOR,NBA,SF,15,230,,,95%,5%,,-6.3,-5.0,3,2,10,1,3,1,23,0,2
2012-13,27,NOH,NBA,SF,9,145,,5%,93%,2%,,-19.2,-15.1,4,1,6,0,1,0,20,0,4
2012-13,27,IND,NBA,SF,2,12,,,69%,31%,,-21.3,-26.3,0,0,0,0,1,0,2,0,0
Career,,,NBA,,342,5348,,5%,68%,25%,3%,-8.6,-4.3,132,68,266,25,110,13,948,21,95
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,190,3007,,6%,87%,8%,,-10.2,-4.9,77,40,139,12,64,7,544,12,51
1 season,,GSW,NBA,,64,1127,,2%,13%,75%,11%,-4.7,-1.6,29,19,58,5,21,2,263,4,15
1 season,,CHA,NBA,,52,760,,3%,65%,31%,2%,-4.9,-0.5,13,5,51,7,19,3,90,5,21
1 season,,TOR,NBA,,15,230,,,95%,5%,,-6.3,-5.0,3,2,10,1,3,1,23,0,2
1 season,,SAC,NBA,,10,67,,55%,39%,6%,,-25.2,-20.9,6,1,2,0,1,0,6,0,2
1 season,,NOH,NBA,,9,145,,5%,93%,2%,,-19.2,-15.1,4,1,6,0,1,0,20,0,4
1 season,,IND,NBA,,2,12,,,69%,31%,,-21.3,-26.3,0,0,0,0,1,0,2,0,0
