Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,PHW,BAA,PG,58,NA,NA,NA,NA,0.267,NA,NA,0.661,NA,NA,NA,NA
1947-48,25,PHW,BAA,PG,47,NA,NA,NA,NA,0.277,NA,NA,0.667,NA,NA,NA,NA
1948-49,26,PHW,BAA,PG,60,NA,NA,NA,NA,0.267,NA,NA,0.73,NA,NA,NA,NA
1949-50,27,PHW,NBA,PG,68,NA,NA,NA,NA,0.32,NA,NA,0.704,NA,NA,NA,NA
1950-51,28,PHW,NBA,PG,65,NA,NA,NA,NA,0.354,NA,NA,0.761,NA,NA,NA,NA
1951-52,29,PHW,NBA,PG,57,NA,1925,3.1,8.5,0.361,2.7,3.6,0.753,4.3,5.2,2.3,8.9
1952-53,30,PHW,NBA,PG,69,NA,2336,2.5,7.5,0.33,1.4,2.3,0.637,3.9,4.1,2.6,6.4
1953-54,31,PHW,NBA,PG,58,NA,771,1.9,5.6,0.345,1.4,2.5,0.547,3.1,3.9,3.7,5.2
Career,NA,,TOT,,482,NA,5032,2.6,7.6,0.313,1.9,2.8,0.702,3.9,4.5,2.6,7.1
,NA,,NBA,,317,NA,5032,2.6,7.6,0.34,1.9,2.8,0.71,3.9,4.5,2.6,7.1
,NA,,BAA,,165,NA,NA,NA,NA,0.271,NA,NA,0.688,NA,NA,NA,NA
